" ","  "
"שם לקוח","כתובת"
"Contract Name","Address"
"דן פלג","12 ליונל ווטסון חיפה"
" ","  "
"קוד מונה","מספר מונה"
"Meter Code","Meter Serial No."
"       503","  23141644"
"________________","________________"
" ","  "
"מועד תחילת הפעימה","צריכה בקוט""ש"
"Interval starting","Consumption, kWh"
"25/06/2023 17:45",.539
"25/06/2023 18:00",.813
"25/06/2023 18:15",.699
"25/06/2023 18:30",.186
"25/06/2023 18:45",.502
"25/06/2023 19:00",.771
"25/06/2023 19:15",.337
"25/06/2023 19:30",.314
"25/06/2023 19:45",.281
"25/06/2023 20:00",.194
"25/06/2023 20:15",.21
"25/06/2023 20:30",.383
"25/06/2023 20:45",1.11
"25/06/2023 21:00",.988
"25/06/2023 21:15",.835
"25/06/2023 21:30",.78
"25/06/2023 21:45",.236
"25/06/2023 22:00",.194
"25/06/2023 22:15",.377
"25/06/2023 22:30",.726
"25/06/2023 22:45",.697
"25/06/2023 23:00",.09
"25/06/2023 23:15",.078
"25/06/2023 23:30",.093
"25/06/2023 23:45",.092
"26/06/2023 00:00",.094
"26/06/2023 00:15",.075
"26/06/2023 00:30",.058
"26/06/2023 00:45",.079
"26/06/2023 01:00",.13
"26/06/2023 01:15",.13
"26/06/2023 01:30",.124
"26/06/2023 01:45",.104
"26/06/2023 02:00",.104
"26/06/2023 02:15",.11
"26/06/2023 02:30",.1
"26/06/2023 02:45",.095
"26/06/2023 03:00",.1
"26/06/2023 03:15",.102
"26/06/2023 03:30",.104
"26/06/2023 03:45",.1
"26/06/2023 04:00",.099
"26/06/2023 04:15",.094
"26/06/2023 04:30",.099
"26/06/2023 04:45",.096
"26/06/2023 05:00",.094
"26/06/2023 05:15",.095
"26/06/2023 05:30",.092
"26/06/2023 05:45",.091
"26/06/2023 06:00",.093
"26/06/2023 06:15",.128
"26/06/2023 06:30",.27
"26/06/2023 06:45",.164
"26/06/2023 07:00",.118
"26/06/2023 07:15",.127
"26/06/2023 07:30",.164
"26/06/2023 07:45",.199
"26/06/2023 08:00",.169
"26/06/2023 08:15",.176
"26/06/2023 08:30",.192
"26/06/2023 08:45",.115
"26/06/2023 09:00",.113
"26/06/2023 09:15",.115
"26/06/2023 09:30",.119
"26/06/2023 09:45",.115
"26/06/2023 10:00",.175
"26/06/2023 10:15",.755
"26/06/2023 10:30",.571
"26/06/2023 10:45",.19
"26/06/2023 11:00",.429
"26/06/2023 11:15",.151
"26/06/2023 11:30",.13
"26/06/2023 11:45",.141
"26/06/2023 12:00",.159
"26/06/2023 12:15",.138
"26/06/2023 12:30",.159
"26/06/2023 12:45",.163
"26/06/2023 13:00",.138
"26/06/2023 13:15",.127
"26/06/2023 13:30",.621
"26/06/2023 13:45",.94
"26/06/2023 14:00",.554
"26/06/2023 14:15",.154
"26/06/2023 14:30",.115
"26/06/2023 14:45",.13
"26/06/2023 15:00",.145
"26/06/2023 15:15",.143
"26/06/2023 15:30",.139
"26/06/2023 15:45",.139
"26/06/2023 16:00",.152
"26/06/2023 16:15",.218
"26/06/2023 16:30",.199
"26/06/2023 16:45",.205
"26/06/2023 17:00",.215
"26/06/2023 17:15",.226
"26/06/2023 17:30",.229
"26/06/2023 17:45",.287
"26/06/2023 18:00",.26
"26/06/2023 18:15",.224
"26/06/2023 18:30",.262
"26/06/2023 18:45",.196
"26/06/2023 19:00",.265
"26/06/2023 19:15",.282
"26/06/2023 19:30",.382
"26/06/2023 19:45",.297
"26/06/2023 20:00",.161
"26/06/2023 20:15",.153
"26/06/2023 20:30",.214
"26/06/2023 20:45",.192
"26/06/2023 21:00",.179
"26/06/2023 21:15",.31
"26/06/2023 21:30",.854
"26/06/2023 21:45",.987
"26/06/2023 22:00",1.17
"26/06/2023 22:15",.875
"26/06/2023 22:30",1.206
"26/06/2023 22:45",.792
"26/06/2023 23:00",.771
"26/06/2023 23:15",.748
"26/06/2023 23:30",.233
"26/06/2023 23:45",.149
"27/06/2023 00:00",.143
"27/06/2023 00:15",.137
"27/06/2023 00:30",.133
"27/06/2023 00:45",.141
"27/06/2023 01:00",.15
"27/06/2023 01:15",.176
"27/06/2023 01:30",.129
"27/06/2023 01:45",.159
"27/06/2023 02:00",.147
"27/06/2023 02:15",.13
"27/06/2023 02:30",.139
"27/06/2023 02:45",.137
"27/06/2023 03:00",.124
"27/06/2023 03:15",.137
"27/06/2023 03:30",.122
"27/06/2023 03:45",.13
"27/06/2023 04:00",.133
"27/06/2023 04:15",.13
"27/06/2023 04:30",.096
"27/06/2023 04:45",.092
"27/06/2023 05:00",.106
"27/06/2023 05:15",.116
"27/06/2023 05:30",.165
"27/06/2023 05:45",.718
"27/06/2023 06:00",.224
"27/06/2023 06:15",.199
"27/06/2023 06:30",.201
"27/06/2023 06:45",.157
"27/06/2023 07:00",.148
"27/06/2023 07:15",.121
"27/06/2023 07:30",.095
"27/06/2023 07:45",.102
"27/06/2023 08:00",.094
"27/06/2023 08:15",.104
"27/06/2023 08:30",.891
"27/06/2023 08:45",.355
"27/06/2023 09:00",.376
"27/06/2023 09:15",.693
"27/06/2023 09:30",.357
"27/06/2023 09:45",.276
"27/06/2023 10:00",.257
"27/06/2023 10:15",.259
"27/06/2023 10:30",.438
"27/06/2023 10:45",.748
"27/06/2023 11:00",.984
"27/06/2023 11:15",.165
"27/06/2023 11:30",.229
"27/06/2023 11:45",.242
"27/06/2023 12:00",.267
"27/06/2023 12:15",.28
"27/06/2023 12:30",.163
"27/06/2023 12:45",.276
"27/06/2023 13:00",.189
"27/06/2023 13:15",.666
"27/06/2023 13:30",1.132
"27/06/2023 13:45",.959
"27/06/2023 14:00",.926
"27/06/2023 14:15",.641
"27/06/2023 14:30",.357
"27/06/2023 14:45",.361
"27/06/2023 15:00",.359
"27/06/2023 15:15",.359
"27/06/2023 15:30",.354
"27/06/2023 15:45",.345
"27/06/2023 16:00",.232
"27/06/2023 16:15",.233
"27/06/2023 16:30",.222
"27/06/2023 16:45",.196
"27/06/2023 17:00",.222
"27/06/2023 17:15",.208
"27/06/2023 17:30",.798
"27/06/2023 17:45",.897
"27/06/2023 18:00",.633
"27/06/2023 18:15",.168
"27/06/2023 18:30",.533
"27/06/2023 18:45",.162
"27/06/2023 19:00",.195
"27/06/2023 19:15",.22
"27/06/2023 19:30",.261
"27/06/2023 19:45",.315
"27/06/2023 20:00",.151
"27/06/2023 20:15",.459
"27/06/2023 20:30",.1
"27/06/2023 20:45",.096
"27/06/2023 21:00",.091
"27/06/2023 21:15",.098
"27/06/2023 21:30",.098
"27/06/2023 21:45",.091
"27/06/2023 22:00",.091
"27/06/2023 22:15",.229
"27/06/2023 22:30",.26
"27/06/2023 22:45",.291
"27/06/2023 23:00",.207
"27/06/2023 23:15",.17
"27/06/2023 23:30",.195
"27/06/2023 23:45",.138
"28/06/2023 00:00",.146
"28/06/2023 00:15",.158
"28/06/2023 00:30",.131
"28/06/2023 00:45",.106
"28/06/2023 01:00",.099
"28/06/2023 01:15",.092
"28/06/2023 01:30",.119
"28/06/2023 01:45",.151
"28/06/2023 02:00",.157
"28/06/2023 02:15",.13
"28/06/2023 02:30",.123
"28/06/2023 02:45",.136
"28/06/2023 03:00",.137
"28/06/2023 03:15",.12
"28/06/2023 03:30",.105
"28/06/2023 03:45",.136
"28/06/2023 04:00",.126
"28/06/2023 04:15",.121
"28/06/2023 04:30",.121
"28/06/2023 04:45",.121
"28/06/2023 05:00",.122
"28/06/2023 05:15",.119
"28/06/2023 05:30",.146
"28/06/2023 05:45",.89
"28/06/2023 06:00",.781
"28/06/2023 06:15",.725
"28/06/2023 06:30",.205
"28/06/2023 06:45",.122
"28/06/2023 07:00",.13
"28/06/2023 07:15",.131
"28/06/2023 07:30",.084
"28/06/2023 07:45",.102
"28/06/2023 08:00",.088
"28/06/2023 08:15",.103
"28/06/2023 08:30",.135
"28/06/2023 08:45",.07
"28/06/2023 09:00",.106
"28/06/2023 09:15",.113
"28/06/2023 09:30",.118
"28/06/2023 09:45",.152
"28/06/2023 10:00",.17
"28/06/2023 10:15",.713
"28/06/2023 10:30",.79
"28/06/2023 10:45",.712
"28/06/2023 11:00",.165
"28/06/2023 11:15",.295
"28/06/2023 11:30",.317
"28/06/2023 11:45",.142
"28/06/2023 12:00",.367
"28/06/2023 12:15",.334
"28/06/2023 12:30",.418
"28/06/2023 12:45",.417
"28/06/2023 13:00",.41
"28/06/2023 13:15",.298
"28/06/2023 13:30",.328
"28/06/2023 13:45",.863
"28/06/2023 14:00",.885
"28/06/2023 14:15",.774
"28/06/2023 14:30",.516
"28/06/2023 14:45",.267
"28/06/2023 15:00",.078
"28/06/2023 15:15",.064
"28/06/2023 15:30",.129
"28/06/2023 15:45",.153
"28/06/2023 16:00",.154
"28/06/2023 16:15",.157
"28/06/2023 16:30",.126
